acquisition_campaignID,NPU_Count,First_GMV,Avg_First_Amount,Median_First_Amount,Total_First_Discount,Avg_First_Discount,Dominant_First_Category,Dominant_Promotion_Type,First_month_min,First_month_max,First_Subsidy_Rate
8899,14,4263234,304516.71428571426,269500.0,140000,10000.0,Unknown_Group,voucher,2022-08-27 14:41:35.629,2022-12-16 12:12:02.655,0.03283891993730581
8901,29,13905000,479482.7586206897,285000.0,145000,5000.0,Interactive_Service,voucher,2022-08-21 11:32:12.071,2022-12-20 21:34:04.938,0.010427903631787127
8908,4,1765000,441250.0,395000.0,80000,20000.0,Mobility_Service,voucher,2022-08-30 23:36:11.601,2022-11-13 10:25:04.560,0.0453257790368272
8909,1,504500,504500.0,504500.0,20000,20000.0,Goods_Transaction,voucher,2022-12-24 13:32:48.392,2022-12-24 13:32:48.392,0.03964321110009911
8910,1,410000,410000.0,410000.0,20000,20000.0,Mobility_Service,voucher,2022-10-20 13:31:14.755,2022-10-20 13:31:14.755,0.04878048780487805
8911,2,881936,440968.0,440968.0,20000,10000.0,Goods_Transaction,voucher,2022-09-06 16:07:42.005,2022-10-02 12:46:58.545,0.02267738248580396
8915,2,1413000,706500.0,706500.0,60000,30000.0,Goods_Transaction,voucher,2022-10-19 08:58:21.971,2022-11-11 12:55:15.685,0.04246284501061571
8918,2,499200,249600.0,249600.0,40000,20000.0,Goods_Transaction,voucher,2022-12-03 15:23:48.249,2022-12-04 15:20:22.091,0.08012820512820513
8919,1,299000,299000.0,299000.0,20000,20000.0,Daily_Consumption,voucher,2022-12-11 16:42:07.474,2022-12-11 16:42:07.474,0.06688963210702341
8922,2,756000,378000.0,378000.0,60000,30000.0,Daily_Consumption,voucher,2022-09-30 17:58:25.579,2022-12-06 16:35:33.439,0.07936507936507936
8926,34,931000,27382.352941176472,20000.0,170000,5000.0,Access_Service,voucher,2022-08-27 12:39:25.915,2022-12-31 14:20:01.306,0.18259935553168635
8927,771,37971871,49250.15693904021,20000.0,3855000,5000.0,Access_Service,voucher,2022-08-19 13:55:33.384,2022-12-31 19:59:25.454,0.101522519130016
8928,52,37376276,718774.5384615385,341944.5,520000,10000.0,Obligation_Payment,voucher,2022-08-19 21:00:08.581,2022-12-30 17:53:30.798,0.013912568496658147
8929,55,86360305,1570187.3636363635,1530000.0,1375000,25000.0,Obligation_Payment,voucher,2022-09-07 22:16:54.059,2022-11-25 08:05:15.466,0.01592166678892577
8930,16,4114575,257160.9375,82784.0,160000,10000.0,Obligation_Payment,voucher,2022-09-05 19:34:18.038,2022-12-16 12:40:23.184,0.038886154706136114
8931,12,2448564,204047.0,180000.0,120000,10000.0,Obligation_Payment,voucher,2022-09-06 12:33:41.281,2022-12-26 15:31:25.666,0.049008316711345916
8932,3740,100459175,26860.741978609625,20000.0,37400000,10000.0,Access_Service,voucher,2022-08-19 11:53:33.831,2022-12-31 22:50:08.761,0.3722905349362067
8933,136,1613000,11860.29411764706,10000.0,680000,5000.0,Access_Service,voucher,2022-08-22 19:10:48.687,2022-12-31 12:54:45.260,0.42157470551766896
8934,178,76379198,429096.6179775281,295179.0,6230000,35000.0,Obligation_Payment,voucher,2022-08-20 20:18:22.100,2022-12-23 10:33:39.667,0.08156671139699581
8935,43,5266846,122484.79069767441,80963.0,860000,20000.0,Obligation_Payment,voucher,2022-08-19 20:45:59.420,2022-12-31 21:30:52.355,0.16328557926318713
8936,22,3549367,161334.86363636365,165000.0,440000,20000.0,Obligation_Payment,voucher,2022-08-26 20:03:51.305,2022-11-22 11:32:33.842,0.12396576629015822
8937,24,43958764,1831615.1666666667,1638000.0,480000,20000.0,Obligation_Payment,voucher,2022-09-09 16:45:19.283,2022-12-13 18:32:51.387,0.010919324301292912
8938,10,1649129,164912.9,167200.0,300000,30000.0,Obligation_Payment,voucher,2022-09-09 13:20:02.521,2022-12-12 16:00:47.716,0.18191421047110323
8939,9,13840465,1537829.4444444445,1550000.0,225000,25000.0,Obligation_Payment,voucher,2022-09-22 07:39:15.052,2022-12-07 18:21:09.069,0.016256679237294413
8940,26,2696390,103707.30769230769,87500.0,260000,10000.0,OnDemand_Service,voucher,2022-08-23 10:03:13.343,2022-12-28 18:31:25.423,0.09642522038725852
8941,9,3433923,381547.0,175000.0,90000,10000.0,Goods_Transaction,voucher,2022-09-22 17:48:04.092,2022-12-15 01:59:40.137,0.026209090885264463
8942,75,32738874,436518.32,276500.0,750000,10000.0,Goods_Transaction,voucher,2022-10-05 21:59:30.477,2022-12-31 17:08:44.759,0.02290854596892978
8943,20,4264544,213227.2,185500.0,800000,40000.0,Unknown_Group,voucher,2022-08-29 13:47:20.423,2022-12-28 20:41:05.432,0.18759332768052106
8944,6,504000,84000.0,84000.0,180000,30000.0,Interactive_Service,voucher,2022-09-02 14:39:20.428,2022-12-14 14:47:35.139,0.35714285714285715
8945,35,19509750,557421.4285714285,190000.0,700000,20000.0,Interactive_Service,voucher,2022-08-23 10:58:30.725,2022-12-30 11:35:22.634,0.035879496149361215
8947,1,4020240,4020240.0,4020240.0,200000,200000.0,Mobility_Service,voucher,2022-12-22 13:47:32.053,2022-12-22 13:47:32.053,0.0497482737349014
8949,1,390000,390000.0,390000.0,30000,30000.0,Mobility_Service,voucher,2022-11-27 10:46:55.353,2022-11-27 10:46:55.353,0.07692307692307693
8951,5,294000,58800.0,60000.0,100000,20000.0,Goods_Transaction,voucher,2022-10-06 06:30:21.734,2022-12-21 23:28:30.050,0.3401360544217687
8952,5,321000,64200.0,66000.0,100000,20000.0,Goods_Transaction,voucher,2022-08-30 18:14:12.502,2022-12-16 18:43:59.837,0.3115264797507788
8953,1,482920,482920.0,482920.0,30000,30000.0,Goods_Transaction,voucher,2022-11-06 10:56:37.038,2022-11-06 10:56:37.038,0.06212209061542284
8954,1,401000,401000.0,401000.0,30000,30000.0,Goods_Transaction,voucher,2022-12-12 09:12:13.606,2022-12-12 09:12:13.606,0.07481296758104738
8957,2,369000,184500.0,184500.0,60000,30000.0,Goods_Transaction,voucher,2022-08-25 23:11:59.063,2022-12-08 14:44:52.372,0.16260162601626016
8958,1,99000,99000.0,99000.0,15000,15000.0,Daily_Consumption,voucher,2022-12-10 14:13:41.648,2022-12-10 14:13:41.648,0.15151515151515152
8960,1,55000,55000.0,55000.0,15000,15000.0,Daily_Consumption,voucher,2022-12-01 11:51:09.942,2022-12-01 11:51:09.942,0.2727272727272727
8964,5,562000,112400.0,111000.0,150000,30000.0,Daily_Consumption,voucher,2022-11-10 14:12:46.352,2022-12-22 11:07:35.423,0.2669039145907473
8985,66,11831434,179264.15151515152,166457.5,1320000,20000.0,Obligation_Payment,direct discount,2022-07-30 13:18:00.680,2022-09-22 21:37:37.402,0.1115672030964294
8992,6,1174000,195666.66666666666,170000.0,150000,25000.0,Unknown_Group,direct discount,2022-08-01 12:23:06.383,2022-08-07 07:32:35.701,0.12776831345826234
8993,10,974000,97400.0,74000.0,150000,15000.0,Financial_Service,direct discount,2022-08-07 21:27:48.371,2022-08-28 16:02:27.276,0.1540041067761807
9006,7,12074450,1724921.4285714286,2500000.0,700000,100000.0,Goods_Transaction,direct discount,2022-08-20 08:49:14.392,2022-08-27 17:47:14.120,0.05797365511472572
9017,420,303497692,722613.5523809524,411346.5,21000000,50000.0,Obligation_Payment,voucher,2022-07-28 18:18:52.770,2022-08-23 23:11:32.621,0.06919327742367148
9018,48,26745271,557193.1458333334,387898.0,1440000,30000.0,Obligation_Payment,voucher,2022-08-04 20:07:09.727,2022-08-23 20:40:31.206,0.05384129403661679
9019,26,27967342,1075667.0,659214.5,1820000,70000.0,Obligation_Payment,voucher,2022-08-07 20:47:44.921,2022-08-23 11:13:56.660,0.06507590174282561
9020,10,10000,1000.0,1000.0,9900,990.0,Goods_Transaction,voucher,2022-07-31 12:50:48.869,2022-09-25 16:01:15.752,0.99
9036,3,527000,175666.66666666666,191000.0,45000,15000.0,Daily_Consumption,direct discount,2022-08-11 18:13:01.946,2022-08-24 11:37:18.653,0.08538899430740038
9037,676,374832397,554485.7943786982,378921.5,67600000,100000.0,Obligation_Payment,voucher,2022-08-02 20:48:00.562,2022-12-31 22:17:57.662,0.1803472713165719
9038,1,319105,319105.0,319105.0,30000,30000.0,Obligation_Payment,voucher,2022-12-16 14:41:02.208,2022-12-16 14:41:02.208,0.0940129424484104
9039,15,3248008,216533.86666666667,167381.0,750000,50000.0,Obligation_Payment,voucher,2022-10-27 20:25:11.096,2022-12-29 16:03:56.276,0.2309107613035436
9050,2,240200,120100.0,120100.0,60000,30000.0,Goods_Transaction,direct discount,2022-08-03 16:18:05.267,2022-08-27 09:04:08.977,0.2497918401332223
9057,113,20620818,182485.1150442478,130000.0,7347818,65024.93805309734,Unknown_Group,direct discount,2022-08-05 09:42:14.845,2022-09-30 17:49:49.278,0.3563300932096874
9061,1,115000,115000.0,115000.0,36000,36000.0,Unknown_Group,direct discount,2022-09-25 10:37:51.783,2022-09-25 10:37:51.783,0.3130434782608696
9097,232,355601160,1532763.6206896552,1500000.0,18560000,80000.0,Obligation_Payment,direct discount,2022-08-08 12:09:48.410,2022-11-29 09:31:06.105,0.052193305556146104
9099,10,1200000,120000.0,112500.0,230000,23000.0,Unknown_Group,direct discount,2022-08-05 16:03:04.183,2022-09-26 21:08:21.832,0.19166666666666668
9100,24,3215000,133958.33333333334,95000.0,1204000,50166.666666666664,Unknown_Group,direct discount,2022-08-05 23:05:49.774,2022-09-28 11:24:29.199,0.3744945567651633
9139,261,3820000,14636.015325670498,10000.0,1305000,5000.0,Access_Service,voucher,2022-08-19 13:23:17.724,2022-10-11 07:48:54.647,0.3416230366492147
9140,24,3048453,127018.875,82239.0,360000,15000.0,Obligation_Payment,voucher,2022-08-20 19:55:26.805,2022-10-23 15:46:06.036,0.11809268504385667
9142,2,8348000,4174000.0,4174000.0,30000,15000.0,Obligation_Payment,voucher,2022-10-01 13:31:38.393,2022-10-07 14:23:54.774,0.0035936751317680884
9153,149,15555150,104396.9798657718,47500.0,5960000,40000.0,Interactive_Service,direct discount,2022-08-05 10:47:00.726,2022-10-21 08:11:39.069,0.3831528464849262
9158,19,2136550,112450.0,104500.0,760000,40000.0,Interactive_Service,direct discount,2022-08-12 10:15:37.798,2022-09-05 17:40:11.183,0.35571365051133835
9162,1,42750,42750.0,42750.0,18000,18000.0,Interactive_Service,direct discount,2022-08-31 10:34:19.835,2022-08-31 10:34:19.835,0.42105263157894735
9167,463,11767640,25416.069114470843,10000.0,4167000,9000.0,Access_Service,voucher,2022-08-04 14:05:01.738,2022-09-05 23:35:02.176,0.3541066857925633
9169,491,24683584,50272.06517311609,20000.0,4910000,10000.0,Access_Service,voucher,2022-08-04 15:44:09.436,2022-09-05 22:25:33.138,0.19891762881759797
9170,110,18931108,172100.9818181818,129500.0,1650000,15000.0,Goods_Transaction,voucher,2022-08-09 05:58:09.502,2022-08-26 14:07:54.957,0.08715813147334008
9179,231,19763000,85554.11255411255,50000.0,4620000,20000.0,Daily_Consumption,direct discount,2022-08-19 22:15:02.062,2022-12-31 20:46:43.249,0.23377017659262259
9185,2,136290,68145.0,68145.0,30000,15000.0,OnDemand_Service,voucher,2022-08-06 12:03:17.955,2022-08-11 19:12:38.156,0.2201188641866608
9189,3,1240500,413500.0,397700.0,45000,15000.0,Goods_Transaction,voucher,2022-09-14 16:04:03.960,2022-10-01 00:09:39.586,0.036275695284159616
9206,13,247000,19000.0,19000.0,234000,18000.0,Interactive_Service,direct discount,2022-08-10 12:07:00.291,2022-08-23 05:07:44.220,0.9473684210526315
9230,2,120000,60000.0,60000.0,20000,10000.0,Access_Service,direct discount,2022-08-24 12:14:46.065,2022-08-24 12:45:33.852,0.16666666666666666
9242,1,43000,43000.0,43000.0,20000,20000.0,Daily_Consumption,direct discount,2022-10-14 12:15:34.383,2022-10-14 12:15:34.383,0.46511627906976744
9243,8,85000,10625.0,10000.0,40000,5000.0,Access_Service,voucher,2022-08-23 19:14:03.156,2022-09-25 12:50:33.900,0.47058823529411764
9246,1,165000,165000.0,165000.0,10000,10000.0,Obligation_Payment,voucher,2022-09-19 08:34:04.401,2022-09-19 08:34:04.401,0.06060606060606061
9250,1,125000,125000.0,125000.0,20000,20000.0,Unknown_Group,voucher,2022-09-23 01:02:16.923,2022-09-23 01:02:16.923,0.16
9251,1,108000,108000.0,108000.0,10000,10000.0,OnDemand_Service,voucher,2022-09-22 14:31:26.198,2022-09-22 14:31:26.198,0.09259259259259259
9268,2,1050500,525250.0,525250.0,30000,15000.0,Goods_Transaction,voucher,2022-08-26 22:16:37.753,2022-09-11 07:58:22.358,0.028557829604950024
9269,5,1913000,382600.0,415000.0,75000,15000.0,Goods_Transaction,direct discount,2022-09-21 07:45:36.089,2022-09-30 23:49:37.719,0.03920543648719289
9274,3,220000,73333.33333333333,76000.0,45000,15000.0,Daily_Consumption,direct discount,2022-09-12 08:44:40.494,2022-09-17 14:24:30.820,0.20454545454545456
9283,7,6600963,942994.7142857143,779531.0,140000,20000.0,Goods_Transaction,voucher,2022-09-02 13:57:20.130,2022-09-30 20:30:48.964,0.02120902662232768
9284,1,128000,128000.0,128000.0,25000,25000.0,Daily_Consumption,voucher,2022-09-15 11:16:12.769,2022-09-15 11:16:12.769,0.1953125
9285,7,638150,91164.28571428571,99000.0,105000,15000.0,Daily_Consumption,direct discount,2022-09-22 07:15:18.849,2022-11-17 07:56:08.291,0.16453811799733606
9287,134,207882485,1551361.828358209,1446610.0,6700000,50000.0,Obligation_Payment,voucher,2022-09-06 21:22:22.102,2022-12-19 14:46:20.812,0.032229747494119096
9290,1,327806,327806.0,327806.0,10000,10000.0,Obligation_Payment,voucher,2022-08-20 23:53:15.722,2022-08-20 23:53:15.722,0.03050584797105605
9291,1,208680,208680.0,208680.0,15000,15000.0,Goods_Transaction,voucher,2022-08-17 08:22:51.249,2022-08-17 08:22:51.249,0.0718803910293272
9298,1,248000,248000.0,248000.0,15000,15000.0,Daily_Consumption,direct discount,2022-09-27 14:46:02.364,2022-09-27 14:46:02.364,0.06048387096774194
9307,1,10000,10000.0,10000.0,5000,5000.0,Access_Service,voucher,2022-09-01 07:00:23.823,2022-09-01 07:00:23.823,0.5
9308,1,45000,45000.0,45000.0,10000,10000.0,Daily_Consumption,direct discount,2022-09-14 10:57:18.672,2022-09-14 10:57:18.672,0.2222222222222222
9310,2,247000,123500.0,123500.0,30000,15000.0,Daily_Consumption,direct discount,2022-09-01 10:00:30.130,2022-09-26 16:09:41.101,0.1214574898785425
9311,3,202000,67333.33333333333,59000.0,30000,10000.0,Financial_Service,direct discount,2022-09-08 09:48:35.666,2022-09-20 12:08:48.753,0.1485148514851485
9317,2,81001,40500.5,40500.5,40000,20000.0,Goods_Transaction,voucher,2022-09-03 19:07:23.024,2022-09-06 19:01:09.688,0.49382106393748226
9318,1,125000,125000.0,125000.0,15000,15000.0,Unknown_Group,voucher,2022-09-03 18:28:56.565,2022-09-03 18:28:56.565,0.12
9319,11,11000,1000.0,1000.0,10890,990.0,Goods_Transaction,voucher,2022-08-29 08:23:49.849,2022-09-14 09:45:11.465,0.99
9320,1,105000,105000.0,105000.0,15000,15000.0,OnDemand_Service,voucher,2022-08-29 18:20:34.479,2022-08-29 18:20:34.479,0.14285714285714285
9321,1,33000,33000.0,33000.0,15000,15000.0,Goods_Transaction,voucher,2022-08-28 15:49:19.711,2022-08-28 15:49:19.711,0.45454545454545453
9341,1,30000,30000.0,30000.0,10000,10000.0,Goods_Transaction,voucher,2022-08-21 15:01:20.025,2022-08-21 15:01:20.025,0.3333333333333333
9345,7,1490800,212971.42857142858,150000.0,280000,40000.0,Daily_Consumption,voucher,2022-09-28 10:16:58.628,2022-10-29 14:08:45.810,0.18781862087469814
9350,5,934500,186900.0,207500.0,75000,15000.0,Goods_Transaction,voucher,2022-09-01 12:19:55.667,2022-09-25 17:58:23.235,0.08025682182985554
9354,115,16321111,141922.70434782607,95000.0,2107683,18327.678260869565,Access_Service,direct discount,2022-08-22 10:02:10.210,2022-12-29 06:10:21.433,0.12913845142037206
9364,3,258000,86000.0,55000.0,45000,15000.0,Daily_Consumption,direct discount,2022-10-08 19:53:46.120,2022-11-09 13:32:11.079,0.1744186046511628
9386,244,167850818,687913.1885245901,434626.5,12200000,50000.0,Obligation_Payment,voucher,2022-08-26 09:05:45.487,2022-09-27 20:45:25.396,0.07268358978149275
9387,488,347853570,712814.6926229508,464754.0,24400000,50000.0,Obligation_Payment,voucher,2022-08-24 23:10:08.960,2022-09-27 20:22:33.142,0.07014445762336147
9395,18,2335245,129735.83333333333,93250.0,270000,15000.0,Goods_Transaction,voucher,2022-08-24 22:10:08.905,2022-08-30 20:08:28.543,0.11561956026027248
9413,7,1109000,158428.57142857142,130000.0,350000,50000.0,Unknown_Group,direct discount,2022-09-06 13:54:22.861,2022-09-28 21:02:51.928,0.3155996393146979
9416,2,603710,301855.0,301855.0,40000,20000.0,Unknown_Group,direct discount,2022-09-02 10:08:50.593,2022-09-02 10:48:27.514,0.06625697768796276
9421,4,470882,117720.5,115991.0,120000,30000.0,Goods_Transaction,direct discount,2022-09-13 15:53:11.143,2022-09-30 10:04:53.574,0.2548409155584626
9422,8,160000,20000.0,20000.0,80000,10000.0,Access_Service,voucher,2022-09-20 18:08:15.295,2022-09-29 16:16:28.779,0.5
9426,3,2071000,690333.3333333334,95000.0,60000,20000.0,Interactive_Service,direct discount,2022-09-07 10:38:26.588,2022-09-21 21:47:18.983,0.028971511347175277
9427,1,95000,95000.0,95000.0,20000,20000.0,Interactive_Service,direct discount,2022-09-16 10:53:45.121,2022-09-16 10:53:45.121,0.21052631578947367
9445,7,188000,26857.14285714286,28000.0,70000,10000.0,Internal_Service,voucher,2022-09-05 11:18:12.646,2022-09-19 10:37:13.340,0.3723404255319149
9448,578,122120677,211281.4480968858,88900.0,8670000,15000.0,Goods_Transaction,voucher,2022-09-09 00:18:59.253,2022-10-01 20:10:56.465,0.0709953483143563
9470,1,50000,50000.0,50000.0,9000,9000.0,Goods_Transaction,voucher,2022-09-08 20:12:40.673,2022-09-08 20:12:40.673,0.18
9499,1,189665,189665.0,189665.0,10000,10000.0,Obligation_Payment,voucher,2022-09-14 21:40:41.206,2022-09-14 21:40:41.206,0.0527245406374397
9522,446,13708649,30736.881165919283,10000.0,4014000,9000.0,Access_Service,voucher,2022-09-07 16:10:21.135,2022-10-03 18:01:37.632,0.29280784707522967
9524,1,50000,50000.0,50000.0,10000,10000.0,Access_Service,voucher,2022-09-22 15:20:34.206,2022-09-22 15:20:34.206,0.2
9537,26,40250,1548.076923076923,1000.0,25770,991.1538461538462,Goods_Transaction,voucher,2022-09-14 21:12:09.064,2022-09-30 23:10:45.382,0.640248447204969
9538,32,16181228,505663.375,87000.0,160000,5000.0,Goods_Transaction,voucher,2022-09-13 12:40:11.771,2022-09-30 21:05:01.080,0.009888001083724918
9541,3,39000,13000.0,14000.0,19500,6500.0,Access_Service,voucher,2022-10-03 07:20:36.687,2022-11-13 18:42:46.178,0.5
9551,1,184000,184000.0,184000.0,10000,10000.0,Goods_Transaction,voucher,2022-10-15 22:51:54.037,2022-10-15 22:51:54.037,0.05434782608695652
9558,3,190000,63333.333333333336,47500.0,120000,40000.0,Interactive_Service,voucher,2022-09-22 16:52:21.476,2022-09-26 18:49:12.127,0.631578947368421
9564,1,95000,95000.0,95000.0,15000,15000.0,Interactive_Service,voucher,2022-09-27 19:06:10.054,2022-09-27 19:06:10.054,0.15789473684210525
9571,2,150000,75000.0,75000.0,10000,5000.0,Access_Service,voucher,2022-09-20 20:28:19.981,2022-10-06 13:26:43.883,0.06666666666666667
9578,2,1969200,984600.0,984600.0,40000,20000.0,Goods_Transaction,voucher,2022-10-08 09:47:36.816,2022-10-31 19:58:31.471,0.020312817387771683
9579,6,6221267,1036877.8333333334,813697.5,120000,20000.0,Goods_Transaction,voucher,2022-10-05 20:05:02.411,2022-10-21 14:20:54.132,0.01928867544183524
9580,2,451400,225700.0,225700.0,30000,15000.0,Goods_Transaction,voucher,2022-10-03 10:42:34.880,2022-10-13 09:20:09.808,0.0664599025254763
9581,1,48000,48000.0,48000.0,10000,10000.0,Goods_Transaction,voucher,2022-10-31 07:17:46.064,2022-10-31 07:17:46.064,0.20833333333333334
9605,3,1217900,405966.6666666667,330000.0,45000,15000.0,Goods_Transaction,voucher,2022-10-06 16:30:44.571,2022-10-29 11:05:02.217,0.036948846374907626
9614,1,51999,51999.0,51999.0,20000,20000.0,Goods_Transaction,voucher,2022-10-29 01:04:13.446,2022-10-29 01:04:13.446,0.3846227812073309
9620,16,3200000,200000.0,100000.0,800000,50000.0,Interactive_Service,direct discount,2022-09-26 12:30:20.601,2022-09-30 23:54:17.723,0.25
9622,3,300000,100000.0,100000.0,150000,50000.0,Interactive_Service,direct discount,2022-09-21 22:39:00.958,2022-09-24 22:16:33.829,0.5
9627,19,1368000,72000.0,65000.0,285000,15000.0,Financial_Service,direct discount,2022-10-05 19:34:02.136,2022-11-25 22:46:35.444,0.20833333333333334
9631,3,169000,56333.333333333336,55000.0,30000,10000.0,Daily_Consumption,direct discount,2022-10-20 11:02:23.361,2022-11-11 16:27:49.152,0.17751479289940827
9632,211,130216055,617137.701421801,520000.0,8755697,41496.19431279621,Goods_Transaction,voucher,2022-09-23 12:55:04.556,2022-10-19 15:23:13.513,0.06723976548053157
9643,2,117000,58500.0,58500.0,30000,15000.0,Daily_Consumption,direct discount,2022-10-18 12:41:56.155,2022-10-26 13:24:35.682,0.2564102564102564
9645,89,42527991,477842.59550561797,484231.0,4450000,50000.0,Obligation_Payment,direct discount,2022-09-23 12:41:39.527,2022-10-31 14:32:14.724,0.10463696721531003
9646,50,27403198,548063.96,529000.0,2200128,44002.56,Goods_Transaction,direct discount,2022-10-20 11:01:42.374,2022-11-14 12:33:22.647,0.08028727158049218
9648,2,453000,226500.0,226500.0,30000,15000.0,Goods_Transaction,direct discount,2022-10-19 15:19:42.912,2022-10-29 01:19:57.157,0.06622516556291391
9649,5,1483000,296600.0,273000.0,100000,20000.0,Goods_Transaction,direct discount,2022-10-05 10:50:49.741,2022-10-24 19:50:54.911,0.06743088334457181
9650,193,20056650,103920.46632124353,95000.0,17370000,90000.0,Interactive_Service,direct discount,2022-09-27 19:43:39.600,2022-12-06 23:49:14.216,0.8660469220931711
9651,166,28585658,172202.7590361446,126194.0,4150000,25000.0,Obligation_Payment,direct discount,2022-09-23 09:50:00.576,2022-12-28 15:04:06.400,0.14517769715148765
9664,2,1886000,943000.0,943000.0,80000,40000.0,Goods_Transaction,direct discount,2022-10-20 12:16:52.022,2022-10-26 21:51:30.355,0.042417815482502653
9669,76,6358448,83663.78947368421,19100.0,1140000,15000.0,Goods_Transaction,direct discount,2022-10-03 14:29:47.185,2022-12-30 11:20:51.824,0.17928903405359295
9689,9,840000,93333.33333333333,99000.0,135000,15000.0,OnDemand_Service,voucher,2022-11-20 11:53:51.913,2022-12-29 11:44:41.493,0.16071428571428573
9700,11,2182000,198363.63636363635,110000.0,2083000,189363.63636363635,Unknown_Group,direct discount,2022-10-04 11:04:51.685,2022-10-19 22:14:54.429,0.9546287809349221
9702,47,9015818,191825.914893617,125000.0,2336818,49719.53191489362,Unknown_Group,direct discount,2022-10-06 22:25:22.923,2022-12-06 18:02:57.775,0.259190902034624
9705,171,37592544,219839.43859649124,210000.0,18745090,109620.40935672514,Unknown_Group,direct discount,2022-10-01 06:02:32.576,2022-12-30 15:48:57.503,0.49863850661450315
9709,3,350000,116666.66666666667,100000.0,233000,77666.66666666667,Unknown_Group,direct discount,2022-10-07 09:29:31.246,2022-10-09 22:59:03.018,0.6657142857142857
9732,99,17210000,173838.38383838383,125000.0,8044000,81252.52525252526,Unknown_Group,direct discount,2022-10-06 14:10:23.644,2022-12-31 20:36:10.928,0.4674026728646136
9734,2,227113,113556.5,113556.5,60000,30000.0,Goods_Transaction,direct discount,2022-10-07 12:00:21.755,2022-10-18 17:25:47.701,0.2641856696886572
9735,11,71000,6454.545454545455,5000.0,35500,3227.2727272727275,Access_Service,voucher,2022-10-13 22:32:02.985,2022-11-07 16:41:30.186,0.5
9736,39,1000000,25641.02564102564,20000.0,390000,10000.0,Access_Service,voucher,2022-10-06 14:19:26.620,2022-11-06 22:55:52.986,0.39
9738,1,208174,208174.0,208174.0,15000,15000.0,Obligation_Payment,voucher,2022-11-15 13:23:10.373,2022-11-15 13:23:10.373,0.07205510774640445
9739,3,431254,143751.33333333334,117167.0,45000,15000.0,Obligation_Payment,voucher,2022-10-07 22:00:55.984,2022-10-14 22:38:49.415,0.10434685823203958
9740,1,165000,165000.0,165000.0,15000,15000.0,Obligation_Payment,voucher,2022-11-02 12:44:17.998,2022-11-02 12:44:17.998,0.09090909090909091
9745,11,59500,5409.090909090909,5000.0,29750,2704.5454545454545,Access_Service,voucher,2022-10-05 18:36:15.321,2022-11-02 13:24:11.684,0.5
9746,17,220000,12941.176470588236,10000.0,34000,2000.0,Access_Service,voucher,2022-10-05 14:01:00.376,2022-11-10 14:30:26.852,0.15454545454545454
9749,1,115575,115575.0,115575.0,10000,10000.0,Obligation_Payment,voucher,2022-10-20 19:24:34.290,2022-10-20 19:24:34.290,0.08652390222799049
9756,3,85500,28500.0,19000.0,42750,14250.0,Interactive_Service,direct discount,2022-09-30 17:14:18.114,2022-10-02 15:49:04.065,0.5
9768,3,1535000,511666.6666666667,219000.0,45000,15000.0,Daily_Consumption,direct discount,2022-10-04 18:25:05.507,2022-10-29 11:18:15.471,0.029315960912052116
9770,181,120095502,663511.0607734807,386534.0,9050000,50000.0,Obligation_Payment,voucher,2022-09-28 19:15:26.322,2022-10-26 23:03:43.060,0.07535669404171357
9771,418,318604039,762210.6196172249,447653.5,20900000,50000.0,Obligation_Payment,voucher,2022-09-30 09:29:27.538,2022-10-26 20:38:41.508,0.06559866618640073
9773,129,106367074,824550.9612403101,483926.0,9030000,70000.0,Obligation_Payment,voucher,2022-09-29 18:47:57.558,2022-10-26 17:00:58.312,0.08489469213001008
9796,1,97000,97000.0,97000.0,29000,29000.0,Daily_Consumption,direct discount,2022-10-11 14:24:38.118,2022-10-11 14:24:38.118,0.29896907216494845
9827,5,904000,180800.0,233000.0,100000,20000.0,Daily_Consumption,direct discount,2022-10-02 13:12:08.297,2022-10-20 21:57:46.932,0.11061946902654868
9828,1,105000,105000.0,105000.0,5000,5000.0,Daily_Consumption,direct discount,2022-10-22 12:54:45.188,2022-10-22 12:54:45.188,0.047619047619047616
9897,12,1660000,138333.33333333334,125000.0,742000,61833.333333333336,Unknown_Group,direct discount,2022-10-27 21:56:08.883,2022-11-15 12:05:15.139,0.4469879518072289
9898,126,22461000,178261.90476190476,130000.0,14689000,116579.36507936507,Unknown_Group,direct discount,2022-10-18 12:27:07.406,2022-12-31 21:52:23.743,0.6539780063220694
9909,1,407000,407000.0,407000.0,30000,30000.0,Goods_Transaction,direct discount,2022-10-17 22:59:56.043,2022-10-17 22:59:56.043,0.07371007371007371
9913,6,340000,56666.666666666664,50000.0,180000,30000.0,Interactive_Service,voucher,2022-10-10 21:03:38.270,2022-10-16 17:22:09.307,0.5294117647058824
9928,46,5674000,123347.82608695653,100000.0,3220000,70000.0,Interactive_Service,direct discount,2022-10-08 20:18:21.435,2022-11-13 18:24:00.537,0.5675008812125485
9929,3,3693394,1231131.3333333333,1136735.0,90000,30000.0,Obligation_Payment,voucher,2022-11-22 13:21:51.425,2022-11-23 18:49:48.973,0.024367830781118937
9931,1,200000,200000.0,200000.0,30000,30000.0,Obligation_Payment,direct discount,2022-10-29 23:04:31.106,2022-10-29 23:04:31.106,0.15
9938,2,7216000,3608000.0,3608000.0,60000,30000.0,Obligation_Payment,direct discount,2022-10-15 21:16:07.522,2022-10-16 22:21:27.289,0.008314855875831485
